sample-id	biosample_accession	biospecimen_repository_sample_id	bodysite	description	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_body_habitat	host_body_product	host_body_site	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	sample_type_qiita	scientific_name	sequencecenter	taxon_id	title
1927.SRS063680.SRX022232.SRR058094	SAMN00082704	700111542	Attached_Keratinized_gingiva	HMP_SRS063680.SRX022232.SRR058094	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	336497421	9606	39	-77	HMPDAC	FALSE	700111542	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063697.SRX020548.SRR050136	SAMN00082721	700113505	Saliva	HMP_SRS063697.SRX020548.SRR050136	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:saliva	UBERON:saliva	UBERON:saliva	human	Homo sapiens	763719065	9606	39	-77	HMPDAC	FALSE	700113505	TRUE	1927	Saliva	saliva	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063715.SRX022228.SRR058091	SAMN00082739	700111630	R_Antecubital_fossa	HMP_SRS063715.SRX022228.SRR058091	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	937495960	9606	39	-77	HMPDAC	FALSE	700111630	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	JCVI	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063720.SRX020519.SRR046502	SAMN00082744	700114503	Mid_vagina	HMP_SRS063720.SRX020519.SRR046502	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	human	Homo sapiens	739574095	9606	39	-77	HMPDAC	FALSE	700114503	TRUE	1927	Mid_vagina	vaginal mucus	human vaginal metagenome	WUGSC	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063728.SRX020569.SRR049439	SAMN00082752	700114468	Buccal_mucosa	HMP_SRS063728.SRX020569.SRR049439	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	human	Homo sapiens	764042746	9606	39	-77	HMPDAC	FALSE	700114468	TRUE	1927	buccal mucosa	buccal mucosa	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063753.SRX022228.SRR058091	SAMN00082777	700110870	Anterior_nares	HMP_SRS063753.SRX022228.SRR058091	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	809635352	9606	39	-77	HMPDAC	FALSE	700110870	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	JCVI	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063755.SRX020569.SRR046658	SAMN00082779	700113576	Mid_vagina	HMP_SRS063755.SRX020569.SRR046658	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:central vagina	human	Homo sapiens	764346198	9606	39	-77	HMPDAC	FALSE	700113576	TRUE	1927	Mid_vagina	vaginal mucus	human vaginal metagenome	WUGSC	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063756.SRX020569.SRR049423	SAMN00082780	700114472	Palatine_Tonsils	HMP_SRS063756.SRX020569.SRR049423	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	764042746	9606	39	-77	HMPDAC	FALSE	700114472	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063766.SRX020532.SRR046967	SAMN00082790	700114739	Attached_Keratinized_gingiva	HMP_SRS063766.SRX020532.SRR046967	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	human	Homo sapiens	764831721	9606	39	-77	HMPDAC	FALSE	700114739	TRUE	1927	attached keratinized gingiva	gingival swab	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063768.SRX020512.SRR047075	SAMN00082792	700114987	Anterior_nares	HMP_SRS063768.SRX020512.SRR047075	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	103092734	9606	39	-77	HMPDAC	FALSE	700114987	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	WUGSC	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063770.SRX020512.SRR046954	SAMN00082794	700114513	R_Antecubital_fossa	HMP_SRS063770.SRX020512.SRR046954	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	739574095	9606	39	-77	HMPDAC	FALSE	700114513	TRUE	1927	R_Antecubital_fossa	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063776.SRX020532.SRR046905	SAMN00082800	700114733	Tongue_dorsum	HMP_SRS063776.SRX020532.SRR046905	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	764831721	9606	39	-77	HMPDAC	FALSE	700114733	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063780.SRX020569.SRR046604	SAMN00082804	700113592	Palatine_Tonsils	HMP_SRS063780.SRX020569.SRR046604	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	764346198	9606	39	-77	HMPDAC	FALSE	700113592	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063781.SRX022228.SRR058091	SAMN00082805	700111865	L_Antecubital_fossa	HMP_SRS063781.SRX022228.SRR058091	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	414519462	9606	39	-77	HMPDAC	FALSE	700111865	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	JCVI	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063782.SRX022228.SRR058091	SAMN00082806	700111554	R_Retroauricular_crease	HMP_SRS063782.SRX022228.SRR058091	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	336497421	9606	39	-77	HMPDAC	FALSE	700111554	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	JCVI	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063783.SRX022224.SRR058087	SAMN00082807	700110671	Saliva	HMP_SRS063783.SRX022224.SRR058087	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:saliva	UBERON:saliva	UBERON:saliva	human	Homo sapiens	368533040	9606	39	-77	HMPDAC	FALSE	700110671	TRUE	1927	Saliva	saliva	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063784.SRX020532.SRR049569	SAMN00082808	700114359	Hard_palate	HMP_SRS063784.SRX020532.SRR049569	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	765560005	9606	39	-77	HMPDAC	FALSE	700114359	TRUE	1927	Hard_palate	hard palate	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063791.SRX022228.SRR058091	SAMN00082815	700111493	L_Antecubital_fossa	HMP_SRS063791.SRX022228.SRR058091	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	human	Homo sapiens	451588811	9606	39	-77	HMPDAC	FALSE	700111493	TRUE	1927	L_Antecubital_fossa	skin	human skin metagenome	JCVI	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063793.SRX020519.SRR047006	SAMN00082817	700114937	Posterior_fornix	HMP_SRS063793.SRX020519.SRR047006	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:posterior fornix of vagina	human	Homo sapiens	561079058	9606	39	-77	HMPDAC	FALSE	700114937	TRUE	1927	Posterior_fornix	vaginal mucus	human vaginal metagenome	WUGSC	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063807.SRX022232.SRR058094	SAMN00082831	700110375	Stool	HMP_SRS063807.SRX022232.SRR058094	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	650853796	9606	39	-77	HMPDAC	FALSE	700110375	TRUE	1927	Stool	feces	human gut metagenome	JCVI	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063808.SRX020670.SRR047657	SAMN00082832	700114139	Palatine_Tonsils	HMP_SRS063808.SRX020670.SRR047657	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	763840445	9606	39	-77	HMPDAC	FALSE	700114139	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063815.SRX022225.SRR058088	SAMN00082839	700110756	Anterior_nares	HMP_SRS063815.SRX022225.SRR058088	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Skin	urban biome	human-associated habitat	mucus	human-associated	USA	UBERON:respiratory system	UBERON:mucus	UBERON:nose	human	Homo sapiens	492786515	9606	39	-77	HMPDAC	FALSE	700110756	TRUE	1927	anterior nares	nares	human nasopharyngeal metagenome	JCVI	1131769	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063816.SRX020569.SRR049418	SAMN00082840	700114299	Vaginal_introitus	HMP_SRS063816.SRX020569.SRR049418	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Vaginal	urban biome	human-associated habitat	mucus	human-vaginal	USA	UBERON:vagina	UBERON:mucus	UBERON:vaginal introitus	human	Homo sapiens	763638144	9606	39	-77	HMPDAC	FALSE	700114299	TRUE	1927	Vaginal_introitus	vaginal mucus	human vaginal metagenome	WUGSC	1632839	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063820.SRX020532.SRR047038	SAMN00082844	700114741	Palatine_Tonsils	HMP_SRS063820.SRX020532.SRR047038	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	764831721	9606	39	-77	HMPDAC	FALSE	700114741	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063827.SRX020532.SRR046984	SAMN00082851	700113093	Stool	HMP_SRS063827.SRX020532.SRR046984	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal distal gut (non-saline)	Stool	urban biome	human-associated habitat	feces	human-gut	USA	UBERON:feces	UBERON:feces	UBERON:feces	human	Homo sapiens	764872181	9606	39	-77	HMPDAC	FALSE	700113093	TRUE	1927	Stool	feces	human gut metagenome	WUGSC	408170	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063829.SRX020532.SRR046980	SAMN00082853	700114407	Subgingival_plaque	HMP_SRS063829.SRX020532.SRR046980	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	human	Homo sapiens	764953101	9606	39	-77	HMPDAC	FALSE	700114407	TRUE	1927	Subgingival_plaque	subgingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063831.SRX020569.SRR046535	SAMN00082855	700113632	Throat	HMP_SRS063831.SRX020569.SRR046535	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:mucus	UBERON:throat	human	Homo sapiens	763536994	9606	39	-77	HMPDAC	FALSE	700113632	TRUE	1927	Throat	throat	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063850.SRX020532.SRR046974	SAMN00082874	700113077	Tongue_dorsum	HMP_SRS063850.SRX020532.SRR046974	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	764872181	9606	39	-77	HMPDAC	FALSE	700113077	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063859.SRX020532.SRR046926	SAMN00082883	700113053	Supragingival_plaque	HMP_SRS063859.SRX020532.SRR046926	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	organic material	human-oral	USA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	human	Homo sapiens	764750800	9606	39	-77	HMPDAC	FALSE	700113053	TRUE	1927	Supragingival_plaque	supragingival dental plaque	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063861.SRX020512.SRR047064	SAMN00082885	700114639	R_Retroauricular_crease	HMP_SRS063861.SRX020512.SRR047064	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	763901136	9606	39	-77	HMPDAC	FALSE	700114639	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063861.SRX020517.SRR046747	SAMN00082885	700114639	R_Retroauricular_crease	HMP_SRS063861.SRX020517.SRR046747	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal surface (non-saline)	Skin	urban biome	human-associated habitat	sebum	human-skin	USA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	human	Homo sapiens	763901136	9606	39	-77	HMPDAC	FALSE	700114639	TRUE	1927	R_Retroauricular_crease	skin	human skin metagenome	WUGSC	539655	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063872.SRX020569.SRR049443	SAMN00082896	700113517	Palatine_Tonsils	HMP_SRS063872.SRX020569.SRR049443	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	763719065	9606	39	-77	HMPDAC	FALSE	700113517	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	WUGSC	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063873.SRX022232.SRR058094	SAMN00082897	700111065	Palatine_Tonsils	HMP_SRS063873.SRX022232.SRR058094	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	human	Homo sapiens	686765762	9606	39	-77	HMPDAC	FALSE	700111065	TRUE	1927	Palatine_Tonsils	palatine tonsil	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063885.SRX022232.SRR058094	SAMN00082909	700110846	Tongue_dorsum	HMP_SRS063885.SRX022232.SRR058094	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	human	Homo sapiens	809635352	9606	39	-77	HMPDAC	FALSE	700110846	TRUE	1927	Tongue_dorsum	tongue	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
1927.SRS063888.SRX022232.SRR058094	SAMN00082912	700111847	Hard_palate	HMP_SRS063888.SRX022232.SRR058094	TRUE	97	Host-associated	Host-associated (non-saline)	Animal (non-saline)	Animal secretion (non-saline)	Oral	urban biome	human-associated habitat	saliva	human-oral	USA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	human	Homo sapiens	414519462	9606	39	-77	HMPDAC	FALSE	700111847	TRUE	1927	Hard_palate	hard palate	human oral metagenome	JCVI	447426	"Structure, function and diversity of the healthy human microbiome (V13)"
